Time,trans_axial,forca,trans_grande,trans_radial,1,2,3,RDP132105,Ref. of axis Actuador axial 10 kN,Number of cycles,LVDT 3,RDP132091,RDP132089,ea,q,Ed_Shoelace,Ed_trapezio,,,
"5:131:7173:429554:429497141,4",5.55623232,0.1095849,5.70258702,1.08649805,3.24766128,1.2691192,2.54232616,0.00986094,1,950041,0.0124910049230769,0.00488122769230769,0.00977817753846154,0.00732970261538462,6.20123680825993,,0.000804561641850265,,,
"5:131:7173:429554:429497166,4",5.59256792,0.18814275,5.74302001,0.90870746,3.23411886,1.27598114,2.5851287,0.00986094,1,950042,0.0124389186923077,0.00490761976923077,0.00994280269230769,0.00742521123076923,10.646701749121,0.00517893567190209,0.00183663274820641,,,
"5:131:7173:429554:429497191,4",5.64577362,0.28452465,5.80238997,0.84944393,3.22451319,1.2898409,2.64268114,0.00986094,1,950042,0.0124019738076923,0.00496092653846154,0.0101641582307692,0.00756254238461539,16.1008015925303,,0.00293568719657151,0.00518428822405024,,
"5:131:7173:429554:429497216,4",5.71065862,0.39450564,5.86994889,0.61238981,3.22797753,1.30539916,2.70657882,0.00986094,1,950042,0.0124152981923077,0.005020766,0.0104099185384615,0.00771534226923077,22.3244525097357,,0.00383265550390627,,,
"5:131:7173:429554:429497241,4",5.77242914,0.5294403,5.93853143,0.53337177,3.23459127,1.31946274,2.76875104,0.00967833,1,950042,0.0124407356538462,0.00507485669230769,0.0106490424615385,0.00786194957692308,29.9601922905088,,0.00444013191082709,,,
"5:131:7173:429554:429497266,4",5.8318638,0.70873704,6.00404311,0.47410824,3.24529923,1.33087666,2.82324218,0.00949572,1,950042,0.0124819201153846,0.00511875638461538,0.0108586237692308,0.00798869007692308,40.1063122731799,,0.0027780114469985,,,
"5:131:7173:429554:429497291,4",5.86923756,0.8251875,6.03833438,0.47410824,3.26151864,1.33610804,2.85129482,0.00967833,1,950042,0.0125443024615385,0.00513887707692308,0.0109665185384615,0.00805269780769231,46.6960603031621,,0.000845943974977584,,,
"5:131:7173:429554:429497316,4",5.87935962,0.85093335,6.04908239,0.47410824,3.27978516,1.33692332,2.85975514,0.00967833,1,950042,0.0126145583076923,0.00514201276923077,0.0109990582307692,0.0080705355,48.1529773846208,,0.000225322279375523,,,
"5:131:7173:429554:429497341,4",5.8824741,0.85304583,6.05112963,0.47410824,3.29521722,1.33712714,2.86198154,0.00967833,1,950042,0.0126739123846154,0.00514279669230769,0.0110076213076923,0.008075209,48.2725192989968,,-3.55393788103438E-05,,,
"5:131:7173:429554:429497366,4",5.88091686,0.8199063,6.0444761,0.47410824,3.30671253,1.3377386,2.86097966,0.00967833,1,950042,0.0127181251153846,0.00514514846153846,0.0110037679230769,0.00807445819230769,46.3972055172219,,-0.00106103902403216,,,
"5:131:7173:429554:429497391,5",5.8643063,0.70556832,6.03065723,0.47410824,3.32072736,1.33753478,2.8484005,0.00931311,1,950042,0.0127720283076923,0.00514436453846154,0.0109553865384615,0.00804987553846154,39.9269994016157,,-0.00101957061928948,,,
"5:131:7173:429554:429497416,5",5.84925298,0.61288326,6.01172026,0.47410824,3.33080544,1.3377386,2.83398456,0.00949572,1,950042,0.0128107901538462,0.00514514846153846,0.0108999406153846,0.00802254453846154,34.6820979083646,,-0.00129618785854233,,,
"5:131:7173:429554:429497441,4",5.82563484,0.52138647,5.98971243,0.47410824,3.33458472,1.33733096,2.81339036,0.00949572,1,950042,0.0128253258461538,0.00514358061538462,0.0108207321538462,0.00798215638461539,29.5044387419499,,-0.00199472554259296,,,
"5:131:7173:429554:429497466,4",5.7955282,0.42025149,5.94774401,0.47410824,3.33946629,1.33318662,2.77860286,0.00949572,1,950042,0.0128441011153846,0.00512764084615385,0.0106869340769231,0.00790728746153846,23.7813695911944,,-0.00222582490337445,,,
"5:131:7173:429554:429497491,5",5.75114686,0.32518989,5.89758663,0.47410824,3.3399387,1.32489794,2.73201544,0.00967833,1,950042,0.0128459180769231,0.00509576130769231,0.0105077516923077,0.0078017565,18.4019834442701,,-0.00200721576974486,,,
"5:131:7173:429554:429497516,4",5.6994984,0.24253911,5.84026391,0.47410824,3.33033303,1.31307638,2.67886014,0.00967833,1,950042,0.0128089731923077,0.00505029376923077,0.0103033082307692,0.007676801,13.7249060443054,,-0.00154147043240102,,,
"5:131:7173:429554:429497541,5",5.64733086,0.16807419,5.78242938,0.47410824,3.31915266,1.29874104,2.62420202,0.01004355,1,950042,0.0127659717692308,0.00499515784615385,0.0100930846923077,0.00754412126923077,9.51105356254806,,-0.00100566865845145,,,
"5:131:7173:429554:429497566,5",5.59516332,0.10153107,5.73380743,0.67165334,3.30576771,1.284066,2.57032314,0.00967833,1,950042,0.0127144911923077,0.00493871538461538,0.00988585823076923,0.00741228680769231,5.74548325970106,,-0.000414116521468924,,,
"5:131:7173:429554:429497591,4",5.55078198,0.05360418,5.69030358,1.02723452,3.28561155,1.2728559,2.53247434,0.00967833,1,950042,0.0126369675,0.00489559961538462,0.00974028592307692,0.00731794276923077,3.03337607729341,,-7.67987721306814E-05,,,
"5:131:7173:429554:429497616,5",5.53962176,0.05083155,5.6759729,1.14576158,3.26340828,1.26952684,2.52228856,0.00949572,1,950042,0.0125515703076923,0.00488279553846154,0.00970110984615385,0.00729195269230769,2.87647731467479,,0.000169385688143565,,,
"5:131:7173:429554:429497641,5",5.55623232,0.10641618,5.70258702,1.08649805,3.24671646,1.2691192,2.54249314,0.00949572,1,950042,0.012487371,0.00488122769230769,0.00977881976923077,0.00733002373076923,6.02192393669578,,0.000798674955882454,,,
"5:131:7173:429554:429497666,5",5.5943847,0.18814275,5.74455544,1.08649805,3.23616597,1.27598114,2.58546266,0.00949572,1,950043,0.0124467921923077,0.00490761976923077,0.00994408715384615,0.00742585346153846,10.646701749121,0.00522309971103763,0.00177950928062357,,,
"5:131:7173:429554:429497691,5",5.64733086,0.28241217,5.79778368,0.90870746,3.22703271,1.28943326,2.64151228,0.00967833,1,950043,0.0124116642692308,0.00495935869230769,0.0101596626153846,0.00755951065384615,15.9812596781542,,0.002897648682258,,,
"5:131:7173:429554:429497716,5",5.70676552,0.3908088,5.86994889,0.67165334,3.22750512,1.30519534,2.70485336,0.00967833,1,950043,0.0124134812307692,0.00501998207692308,0.0104032821538462,0.00771163211538462,22.1152541595776,,0.00376370569668737,0.00521751143890118,,
"5:131:7173:429555:429496741,5",5.76775742,0.52587549,5.94006686,0.53337177,3.23553609,1.31864746,2.7668586,0.00967833,1,950043,0.0124443695769231,0.005071721,0.0106417638461538,0.00785674242307692,29.7584653099991,,0.00443343547364998,,,
"5:131:7173:429555:429496766,5",5.8279707,0.70385193,6.00711397,0.53337177,3.24766128,1.32985756,2.82190634,0.00967833,1,950043,0.0124910049230769,0.00511483676923077,0.0108534859230769,0.00798416134615385,39.8298715961851,,0.00289467346892558,,,
"5:131:7173:429555:429496791,5",5.86586354,0.8251875,6.0444761,0.53337177,3.26104623,1.33542864,2.85112784,0.00967833,1,950043,0.0125424855,0.005136264,0.0109658763076923,0.00805107015384615,46.6960603031621,,0.000977692238080199,,,
"5:131:7173:429555:429496816,5",5.87935962,0.85463019,6.05420049,0.47410824,3.27884034,1.33733096,2.85992212,0.00967833,1,950043,0.0126109243846154,0.00514358061538462,0.0109997004615385,0.00807164053846154,48.3621757347789,,0.000291701387439052,,,
"5:131:7173:429555:429496841,5",5.88325272,0.85542237,6.05112963,0.41484471,3.29474481,1.3377386,2.86264946,0.00949572,1,950043,0.0126720954230769,0.00514514846153846,0.0110101902307692,0.00807766934615385,48.40700395267,,-0.000193586702010071,,,
"5:131:7173:429555:429496866,5",5.88013824,0.81185247,6.04601153,0.41484471,3.30624012,1.33794242,2.86031174,0.01004355,1,950043,0.0127163081538462,0.00514593238461539,0.011001199,0.00807356569230769,45.941451968663,,-0.00095663614223633,,,
"5:131:7173:429555:429496891,5",5.86352768,0.70675659,6.03065723,0.41484471,3.31773543,1.33794242,2.84873446,0.01004355,1,950043,0.0127605208846154,0.00514593238461539,0.010956671,0.00805130169230769,39.9942417284523,,-0.000943528267444128,,,
"5:131:7173:429555:429496916,5",5.84847436,0.61895664,6.02298008,0.41484471,3.32781351,1.33794242,2.83565436,0.00986094,1,950043,0.0127992827307692,0.00514593238461539,0.0109063629230769,0.00802614765384616,35.0257809121958,,-0.00143123379023953,,,
"5:131:7173:429555:429496941,5",5.82563484,0.52257474,5.99636596,0.35558118,3.33411231,1.33733096,2.81322338,0.00986094,1,950043,0.0128235088846154,0.00514358061538462,0.0108200899230769,0.00798183526923077,29.5716810687865,,-0.00210224774420583,,,
"5:131:7173:429555:429496966,5",5.79137556,0.41827104,5.9523503,0.35558118,3.33694677,1.33277898,2.77671042,0.00967833,1,950043,0.0128344106538462,0.005126073,0.0106796554615385,0.00790286423076923,23.6692990464668,,-0.00220877971749739,,,
"5:131:7173:429555:429496991,5",5.74387974,0.32320944,5.90270473,0.35558118,3.33694677,1.32489794,2.7298447,0.00967833,1,950043,0.0128344106538462,0.00509576130769231,0.0104994026923077,0.007797582,18.2899128995425,,-0.00198362948738544,,,
"5:131:7173:429555:429497016,5",5.69326944,0.2389743,5.84640563,0.35558118,3.33175026,1.31287256,2.67702336,0.00967833,1,950043,0.0128144240769231,0.00504950984615385,0.0102962436923077,0.00767287676923077,13.5231790637957,,-0.00152506542221149,,,
"5:131:7173:429555:429497041,5",5.64265914,0.16477344,5.78396481,0.41484471,3.31868025,1.2983334,2.6221426,0.00986094,1,950043,0.0127641548076923,0.00499359,0.0100851638461538,0.00753937692307692,9.32426932133541,,-0.000975597486579872,,,
"5:131:7173:429555:429497066,5",5.59360608,0.09994671,5.72920114,0.73091687,3.30293325,1.28359042,2.56915428,0.00986094,1,950043,0.0127035894230769,0.00493688623076923,0.00988136261538461,0.00740912442307692,5.65582682391899,,-0.000395492110896131,,,
"5:131:7173:429555:429497091,5",5.55233922,0.052812,5.69183901,1.14576158,3.28561155,1.2728559,2.53230736,0.00986094,1,950043,0.0126369675,0.00489559961538462,0.00973964369230769,0.00731762165384615,2.98854785940237,,-7.71150629381741E-05,,,
"5:131:7173:429555:429497116,5",5.541179,0.05162373,5.68211462,1.20502511,3.26451057,1.26952684,2.52206592,0.00967833,1,950043,0.0125558098846154,0.00488279553846154,0.00970025353846154,0.00729152453846154,2.92130553256582,,0.000179557080177751,,,
"5:131:7173:429555:429497141,5",5.55856818,0.10918881,5.70258702,1.20502511,3.24577164,1.2691192,2.54299408,0.00967833,1,950043,0.0124837370769231,0.00488122769230769,0.00978074646153846,0.00733098707692308,6.17882269931441,,0.000792500064704058,,,
"5:131:7173:429555:429497166,5",5.59360608,0.18893493,5.74302001,0.96797099,3.23553609,1.27550556,2.58546266,0.00986094,1,950044,0.0124443695769231,0.00490579061538462,0.00994408715384615,0.00742493888461539,10.691529967012,0.00521563743462061,0.00180383701394816,,,
"5:131:7173:429555:429497191,5",5.64655224,0.28280826,5.80238997,0.73091687,3.22844994,1.28922944,2.64201322,0.00986094,1,950044,0.0124171151538462,0.00495857476923077,0.0101615893076923,0.00756008203846154,16.0036737870997,,0.00288745949385233,,,
"5:131:7173:429555:429497216,5",5.70754414,0.39120489,5.86483079,0.61238981,3.22593042,1.3047877,2.70518732,0.01004355,1,950044,0.0124074246923077,0.00501841423076923,0.0104045666153846,0.00771149042307692,22.1376682685231,,0.00381069110072292,,,
"5:131:7173:429555:429497241,5",5.77165052,0.52455519,5.93853143,0.47410824,3.23411886,1.31925892,2.76719256,0.00986094,1,950044,0.0124389186923077,0.00507407276923077,0.0106430483076923,0.00785856053846154,29.6837516135141,,0.00441590966074177,0.00522603302018752,,
"5:131:7173:429555:429497266,5",5.82874932,0.70477614,6.00404311,0.47410824,3.24955092,1.33006138,2.82240728,0.00986094,1,950044,0.0124982727692308,0.00511562069230769,0.0108554126153846,0.00798551665384615,39.8821711837247,,0.00288264825852739,,,
"5:131:7173:429555:429497291,5",5.86742078,0.82637577,6.03679895,0.47410824,3.26451057,1.33610804,2.85096086,0.00986094,1,950044,0.0125558098846154,0.00513887707692308,0.0109652340769231,0.00805205557692308,46.7633026299986,,0.000811123977999789,,,
"5:131:7173:429555:429497316,5",5.878581,0.85463019,6.05112963,0.47410824,3.27931275,1.33651568,2.85942118,0.00967833,1,950044,0.0126127413461538,0.00514044492307692,0.0109977737692308,0.00806910934615385,48.3621757347789,,0.000373159842184278,,,
"5:131:7173:429555:429497341,5",5.88091686,0.85700673,6.05420049,0.47410824,3.29521722,1.33712714,2.86281644,0.00967833,1,950044,0.0126739123846154,0.00514279669230769,0.0110108324615385,0.00807681457692308,48.496660388452,,-0.000111697590334291,,,
"5:131:7173:429555:429497366,5",5.88013824,0.81832194,6.04754696,0.47410824,3.30907458,1.3377386,2.86097966,0.00986094,1,950044,0.0127272099230769,0.00514514846153846,0.0110037679230769,0.00807445819230769,46.3075490814398,,-0.000985623210469493,,,
"5:131:7173:429555:429497391,5",5.86742078,0.70715268,6.03526352,0.41484471,3.32025495,1.33794242,2.84890144,0.00967833,1,950044,0.0127702113461538,0.00514593238461539,0.0109573132307692,0.00805162280769231,40.0166558373978,,-0.000998005310235631,,,
"5:131:7173:429555:429497416,5",5.84847436,0.61446762,6.01939741,0.35558118,3.33033303,1.33814624,2.83481946,0.00967833,1,950044,0.0128089731923077,0.00514671630769231,0.0109031517692308,0.00802493403846154,34.7717543441466,,-0.00136865561935647,,,
"5:131:7173:429555:429497441,5",5.82563484,0.52297083,5.99483053,0.35558118,3.33694677,1.33712714,2.81372432,0.00967833,1,950044,0.0128344106538462,0.00514279669230769,0.0108220166153846,0.00798240665384615,29.594095177732,,-0.00204103942136126,,,
"5:131:7173:429555:429497466,5",5.78981832,0.4198554,5.94774401,0.35558118,3.3399387,1.33318662,2.77787928,0.00967833,1,950044,0.0128459180769231,0.00512764084615385,0.0106841510769231,0.00790589596153846,23.7589554822489,,-0.00222647728756736,,,
"5:131:7173:429555:429497491,5",5.74803238,0.3247938,5.89758663,0.35558118,3.33694677,1.32510176,2.73101356,0.00986094,1,950044,0.0128344106538462,0.00509654523076923,0.0105038983076923,0.00780022176923077,18.3795693353246,,-0.00199246144632123,,,
"5:131:7173:429555:429497516,5",5.69638392,0.24135084,5.84026391,0.35558118,3.33316749,1.31307638,2.6783592,0.00967833,1,950044,0.0128198749615385,0.00505029376923077,0.0103013815384615,0.00767583765384615,13.6576637174689,,-0.00153477721078654,,,
"5:131:7173:429555:429497541,5",5.64343776,0.16714998,5.78703567,0.35558118,3.32025495,1.29874104,2.62364542,0.00986094,1,950044,0.0127702113461538,0.00499515784615385,0.0100909439230769,0.00754305088461538,9.45875397500851,,-0.000996609556372397,,,
"5:131:7173:429555:429497566,5",5.59101068,0.1003428,5.732272,0.61238981,3.30151602,1.28359042,2.57032314,0.00986094,1,950044,0.0126981385384615,0.00493688623076923,0.00988585823076923,0.00741137223076923,5.67824093286451,,-0.000402083665848128,,,
"5:131:7173:429555:429497591,5",5.5515606,0.052812,5.69337444,1.08649805,3.28466673,1.2728559,2.5328083,0.00986094,1,950044,0.0126333335769231,0.00489559961538462,0.00974157038461538,0.007318585,2.98854785940237,,-7.69501453844037E-05,,,
"5:131:7173:429555:429497616,5",5.53962176,0.05083155,5.67904376,1.20502511,3.26640021,1.26973066,2.52228856,0.01004355,1,950044,0.0125630777307692,0.00488357946153846,0.00970110984615385,0.00729234465384615,2.87647731467479,,0.000173284888346661,,,
"5:131:7173:429555:429497641,5",5.55701094,0.10839663,5.70105159,1.20502511,3.24529923,1.26952684,2.54249314,0.01004355,1,950044,0.0124819201153846,0.00488279553846154,0.00977881976923077,0.00733080765384615,6.13399448142337,,0.000802299247901422,,,
"5:131:7173:429555:429497666,5",5.5982778,0.18893493,5.74148458,1.14576158,3.23364645,1.27598114,2.58562964,0.00986094,1,950045,0.0124371017307692,0.00490761976923077,0.00994472938461538,0.00742617457692308,10.691529967012,0.00519867091580029,0.00180152483826333,,,
"5:131:7173:429555:429497691,5",5.6488881,0.28241217,5.79931911,1.02723452,3.22892235,1.2898409,2.64201322,0.00986094,1,950045,0.0124189321153846,0.00496092653846154,0.0101615893076923,0.00756125792307692,15.9812596781542,,0.00286773675257288,,,
"5:131:7173:429555:429497716,5",5.70754414,0.39160098,5.86790165,0.7901804,3.22750512,1.30519534,2.70485336,0.00967833,1,950045,0.0124134812307692,0.00501998207692308,0.0104032821538462,0.00771163211538462,22.1600823774686,,0.00383082701449112,,,
"5:131:7173:429556:429496741,5",5.77009328,0.52587549,5.94006686,0.67165334,3.23222922,1.31925892,2.76752652,0.00967833,1,950045,0.0124316508461538,0.00507407276923077,0.0106443327692308,0.00785920276923077,29.7584653099991,,0.00440966879478311,,,
"5:131:7173:429556:429496766,5",5.82952794,0.70345584,6.00557854,0.53337177,3.24813369,1.33046902,2.8222403,0.00967833,1,950045,0.0124928218846154,0.00511718853846154,0.0108547703846154,0.00798597946153846,39.8074574872396,,0.00283517542664648,0.00516808414772658,,
"5:131:7173:429556:429496791,5",5.87001618,0.82677186,6.03986981,0.53337177,3.26293587,1.33563246,2.85112784,0.00986094,1,950045,0.0125497533461538,0.00513704792307692,0.0109658763076923,0.00805146211538462,46.7857167389442,,0.00088517001622612,,,
"5:131:7173:429556:429496816,5",5.8824741,0.8542341,6.05266506,0.53337177,3.27600588,1.33651568,2.85992212,0.00986094,1,950045,0.0126000226153846,0.00514044492307692,0.0109997004615385,0.00807007269230769,48.3397616258334,,0.000314021395920523,,,
"5:131:7173:429556:429496841,5",5.8824741,0.85542237,6.05420049,0.53337177,3.29191035,1.33733096,2.86248248,0.00967833,1,950045,0.0126611936538462,0.00514358061538462,0.011009548,0.00807656430769231,48.40700395267,,-5.41696667647609E-05,,,
"5:131:7173:429556:429496866,5",5.87935962,0.8199063,6.05266506,0.47410824,3.30671253,1.3377386,2.8614806,0.00986094,1,950045,0.0127181251153846,0.00514514846153846,0.0110056946153846,0.00807542153846154,46.3972055172219,,-0.00112542747071154,,,
"5:131:7173:429556:429496891,5",5.86197044,0.70305975,6.03526352,0.47410824,3.31584579,1.3377386,2.84789956,0.00986094,1,950045,0.0127532530384615,0.00514514846153846,0.0109534598461538,0.00804930415384615,39.7850433782941,,-0.000984103459743916,,,
"5:131:7173:429556:429496916,5",5.84458126,0.61248717,6.01939741,0.47410824,3.32545146,1.3377386,2.83415154,0.00967833,1,950045,0.0127901979230769,0.00514514846153846,0.0109005828461538,0.00802286565384616,34.659683799419,,-0.00131771880245682,,,
"5:131:7173:429556:429496941,5",5.82226082,0.52257474,5.99175967,0.47410824,3.33505713,1.33733096,2.81322338,0.00967833,1,950045,0.0128271428076923,0.00514358061538462,0.0108200899230769,0.00798183526923077,29.5716810687865,,-0.00202494580923786,,,
"5:131:7173:429556:429496966,5",5.79059694,0.4198554,5.95081487,0.47410824,3.33804906,1.33318662,2.77787928,0.00967833,1,950045,0.0128386502307692,0.00512764084615385,0.0106841510769231,0.00790589596153846,23.7589554822489,,-0.00220970079513168,,,
"5:131:7173:429556:429496991,5",5.74647514,0.32598207,5.9011693,0.47410824,3.33505713,1.32510176,2.7315145,0.00967833,1,950045,0.0128271428076923,0.00509654523076923,0.010505825,0.00780118511538462,18.4468116621612,,-0.00199812753650817,,,
"5:131:7173:429556:429497016,5",5.69716254,0.24095475,5.8448702,0.47410824,3.33033303,1.31348402,2.6783592,0.00967833,1,950045,0.0128089731923077,0.00505186161538462,0.0103013815384615,0.00767662157692308,13.6352496085233,,-0.00152989566369499,,,
"5:131:7173:429556:429497041,5",5.64577362,0.1663578,5.78703567,0.47410824,3.32025495,1.29894486,2.62386806,0.00949572,1,950045,0.0127702113461538,0.00499594176923077,0.0100918002307692,0.007543871,9.41392575711748,,-0.00100228039863781,,,
"5:131:7173:429556:429497066,5",5.59360608,0.10113498,5.73687829,0.61238981,3.30246084,1.28379424,2.57015616,0.00967833,1,950045,0.0127017724615385,0.00493767015384615,0.009885216,0.00741144307692308,5.72306915075555,,-0.000400333300666101,,,
"5:131:7173:429556:429497091,5",5.55078198,0.05241591,5.69337444,0.96797099,3.2832495,1.27305972,2.53297528,0.00967833,1,950045,0.0126278826923077,0.00489638353846154,0.00974221261538462,0.00731929807692308,2.96613375045686,,-7.96815130393661E-05,,,
"5:131:7173:429556:429497116,5",5.53884314,0.05030343,5.67904376,1.02723452,3.26545539,1.26932302,2.52245554,0.00986094,1,950045,0.0125594438076923,0.00488201161538462,0.00970175207692308,0.00729188184615385,2.84659183608076,,0.000166109213094737,,,
"5:131:7173:429556:429497141,5",5.55467508,0.10760445,5.69951616,1.02723452,3.24671646,1.2691192,2.5419922,0.00986094,1,950045,0.012487371,0.00488122769230769,0.00977689307692308,0.00732906038461539,6.08916626353234,,0.000784235112321279,,,
"5:131:7173:429556:429497166,5",5.59256792,0.18774666,5.73994915,0.90870746,3.23175681,1.27550556,2.58440512,0.01004355,1,950046,0.0124298338846154,0.00490579061538462,0.00994001969230769,0.00742290515384615,10.6242876401754,0.00519868631616083,0.001829447137757,,,
"5:131:7173:429556:429497191,5",5.64810948,0.28201608,5.8039254,0.73091687,3.22593042,1.28963708,2.64184624,0.01004355,1,950046,0.0124074246923077,0.00496014261538462,0.0101609470769231,0.00756054484615385,15.9588455692087,,0.00288508117585618,,,
"5:131:7173:429556:429497216,5",5.71065862,0.39001662,5.86994889,0.53337177,3.22797753,1.30519534,2.70518732,0.01004355,1,950046,0.0124152981923077,0.00501998207692308,0.0104045666153846,0.00771227434615385,22.0704259416865,,0.00381368984642718,,,
"5:131:7173:429556:429497241,5",5.77242914,0.52534737,5.936996,0.53337177,3.23175681,1.31925892,2.7676935,0.01004355,1,950046,0.0124298338846154,0.00507407276923077,0.010644975,0.00785952388461539,29.7285798314051,,0.00439393635886977,,,
"5:131:7173:429556:429497266,5",5.82874932,0.70477614,6.00557854,0.47410824,3.24419694,1.32985756,2.82274124,0.01004355,1,950046,0.0124776805384615,0.00511483676923077,0.0108566970769231,0.00798576692307692,39.8821711837247,,0.00286222667478547,,,
"5:131:7173:429556:429497291,5",5.8681994,0.82756404,6.03986981,0.47410824,3.26199105,1.33563246,2.85129482,0.00986094,1,950046,0.0125461194230769,0.00513704792307692,0.0109665185384615,0.00805178323076923,46.8305449568352,,0.000908251200088735,0.00523514425619088,,
"5:131:7173:429556:429497316,5",5.88091686,0.85542237,6.05112963,0.41484471,3.27789552,1.33692332,2.85992212,0.00986094,1,950046,0.0126072904615385,0.00514201276923077,0.0109997004615385,0.00807085661538461,48.40700395267,,0.000298764571019635,,,
"5:131:7173:429556:429497341,5",5.88325272,0.85581846,6.05266506,0.41484471,3.29080806,1.3377386,2.8623155,0.00967833,1,950046,0.0126569540769231,0.00514514846153846,0.0110089057692308,0.00807702711538462,48.4294180616155,,-0.000148681226133805,,,
"5:131:7173:429556:429497366,5",5.88091686,0.81752976,6.0444761,0.41484471,3.30765735,1.33794242,2.86047872,0.00967833,1,950046,0.0127217590384615,0.00514593238461539,0.0110018412307692,0.00807388680769231,46.2627208635487,,-0.000969996964845687,,,
"5:131:7173:429556:429497391,5",5.86197044,0.70517223,6.03679895,0.41484471,3.32025495,1.33814624,2.84856748,0.00949572,1,950046,0.0127702113461538,0.00514671630769231,0.0109560287692308,0.00805137253846154,39.9045852926702,,-0.000986276309614953,,,
"5:131:7173:429556:429497416,5",5.84691712,0.61327935,6.02144465,0.41484471,3.32497905,1.33814624,2.83481946,0.00949572,1,950046,0.0127883809615385,0.00514671630769231,0.0109031517692308,0.00802493403846154,34.7045120173101,,-0.00137610881877769,,,
"5:131:7173:429556:429497441,5",5.8279707,0.52178256,5.99636596,0.41484471,3.3336399,1.33712714,2.81355734,0.00967833,1,950046,0.0128216919230769,0.00514279669230769,0.0108213743846154,0.00798208553846154,29.5268528508955,,-0.00200994888814285,,,
"5:131:7174:429496:429497466,5",5.79397096,0.4198554,5.95081487,0.41484471,3.33852147,1.33318662,2.7782689,0.00967833,1,950046,0.0128404671923077,0.00512764084615385,0.0106856496153846,0.00790664523076923,23.7589554822489,,-0.00221339253853216,,,
"5:131:7174:429496:429497491,5",5.75036824,0.32518989,5.8960512,0.41484471,3.33600195,1.3255094,2.73134752,0.00967833,1,950046,0.0128307767307692,0.00509811307692308,0.0105051827692308,0.00780164792307692,18.4019834442701,,-0.0020017980054709,,,
"5:131:7174:429496:429497516,6",5.70053656,0.24214302,5.84026391,0.35558118,3.3289158,1.31348402,2.67852618,0.00986094,1,950046,0.0128035223076923,0.00505186161538462,0.0103020237692308,0.00767694269230769,13.7024919353599,,-0.00154369559421604,,,
"5:131:7174:429496:429497541,5",5.64577362,0.16675389,5.78396481,0.41484471,3.32025495,1.29914868,2.62347844,0.00986094,1,950046,0.0127702113461538,0.00499672569230769,0.0100903016923077,0.00754351369230769,9.43633986606299,,-0.000998622279130669,,,
"5:131:7174:429496:429497566,5",5.59672056,0.10113498,5.73073657,0.67165334,3.30340566,1.28379424,2.57032314,0.00986094,1,950046,0.0127054063846154,0.00493767015384615,0.00988585823076923,0.00741176419230769,5.72306915075555,,-0.000408434620858048,,,
"5:131:7174:429496:429497591,5",5.5515606,0.05360418,5.69030358,0.90870746,3.2816748,1.27346736,2.53214038,0.00986094,1,950046,0.0126218261538462,0.00489795138461538,0.00973900146153846,0.00731847642307692,3.03337607729341,,-8.07990609708835E-05,,,
"5:131:7174:429496:429497616,5",5.54040038,0.05083155,5.68211462,1.02723452,3.26451057,1.26932302,2.52206592,0.00967833,1,950046,0.0125558098846154,0.00488201161538462,0.00970025353846154,0.00729113257692308,2.87647731467479,,0.000178530766146776,,,
"5:131:7174:429496:429497641,6",5.56012542,0.10720836,5.70105159,0.96797099,3.2486061,1.26932302,2.5428271,0.00967833,1,950046,0.0124946388461538,0.00488201161538462,0.00978010423076923,0.00733105792307692,6.06675215458682,,0.000802970831933817,,,
"5:131:7174:429496:429497666,5",5.59749918,0.18893493,5.74148458,0.84944393,3.23270163,1.27618496,2.58579662,0.00967833,1,950047,0.0124334678076923,0.00490840369230769,0.00994537161538462,0.00742688765384615,10.691529967012,0.00516438338667036,0.00180971971279084,,,
"5:131:7174:429496:429497691,6",5.6488881,0.28280826,5.80238997,0.7901804,3.2249856,1.28963708,2.64284812,0.00986094,1,950047,0.0124037907692308,0.00496014261538462,0.0101648004615385,0.00756247153846154,16.0036737870997,,0.00288266213415397,,,
"5:131:7174:429496:429497716,5",5.71065862,0.39278925,5.87301975,0.61238981,3.22797753,1.30499152,2.7059109,0.00986094,1,950047,0.0124152981923077,0.00501919815384615,0.0104073496153846,0.00771327388461538,22.2273247043052,,0.00382328987480669,,,
"5:131:7174:429497:429496741,6",5.77242914,0.52666767,5.93392514,0.61238981,3.23364645,1.31946274,2.76786048,0.00967833,1,950047,0.0124371017307692,0.00507485669230769,0.0106456172307692,0.00786023696153846,29.8032935278902,,0.00441514782256399,,,
"5:131:7174:429497:429496766,6",5.83108518,0.70556832,5.99790139,0.53337177,3.24466935,1.3302652,2.82290822,0.00949572,1,950047,0.0124794975,0.00511640461538462,0.0108573393076923,0.00798687196153846,39.9269994016157,,0.00281213383917506,,,
"5:131:7174:429497:429496791,5",5.87157342,0.82558359,6.03526352,0.47410824,3.26199105,1.33563246,2.85129482,0.00949572,1,950047,0.0125461194230769,0.00513704792307692,0.0109665185384615,0.00805178323076923,46.7184744121076,,0.000909908403613166,,,
"5:131:7174:429497:429496816,6",5.88091686,0.8542341,6.05112963,0.47410824,3.27836793,1.33712714,2.85975514,0.00949572,1,950047,0.0126091074230769,0.00514279669230769,0.0109990582307692,0.00807092746153846,48.3397616258334,,0.000294855812923232,0.00513632622852346,,
